User_ID,Age,Gender,Height_cm,Weight_kg,Steps,Calories_Burned,Workout_Type,Workout_Duration_Minutes,Heart_Rate,Sleep_Hours,Water_Intake_Liters,Date
1510,27,,147,99,18570,340,Yoga,106,55,7.7,,2023-01-14 06:00:00
1751,26,,183,82,16281,374,Strength,60,172,3.5,3.3,2023-01-14 07:00:00
1143,52,Female,191,107,5087,472,Strength,69,156,7.6,,2023-01-14 08:00:00
1608,40,Male,173,45,7228,657,cardio,81,137,9.5,2,2023-01-14 09:00:00
1200,33,male,149,63,3831,697,HIIT,60,199,3.5,3.1,2023-01-14 10:00:00
1123,34,Male,190,96,19132,283,HIIT,71,111,5.9,2.5,2023-01-14 11:00:00
1186,38,,180,74,12055,186,Strength,58,199,8.1,1.8,2023-01-14 12:00:00
,53,Male,196,99,14795,242,Cardio,,193,7.7,3.4,
1463,33,male,163,58,8552,224,Strength,37,190,4.6,4,2023-01-14 14:00:00
1348,41,F,179,57,15605,332,Yoga,,169,4.1,3.6,2023-01-14 15:00:00
1770,21,Male,163,71,12282,608,HIIT,113,86,8.5,,
1659,19,Female,195,53,2063,776,cardio,34,174,,3.1,2023-01-14 17:00:00
1763,59,F,171,85,14344,,HIIT,45,66,8.4,2.8,2023-01-14 18:00:00
1954,44,Female,195,92,16898,356,Strength,86,65,9.7,3.5,2023-01-14 19:00:00
1931,,Female,172,56,3732,394,Yoga,69,178,7.2,2.2,2023-01-14 20:00:00
1402,32,Female,,54,2872,482,Cardio,,134,9.5,1.1,
1345,58,Male,183,50,5720,674,HIIT,74,174,7.8,3.2,
1962,58,,196,78,2969,443,Strength,82,50,9.4,,2023-01-14 23:00:00
1510,31,F,195,96,13155,422,,101,79,4.1,1.7,2023-01-15 00:00:00
1146,17,male,190,85,12870,528,Strength,45,73,8.7,3.2,2023-01-15 01:00:00
1147,49,,198,50,17702,775,Strength,119,95,4.4,1.5,2023-01-15 02:00:00
1863,23,Male,188,46,4717,175,Yoga,103,51,3.2,3.8,2023-01-15 03:00:00
1710,28,Female,173,59,2374,693,Strength,82,192,6.6,2.9,2023-01-15 04:00:00
1819,57,male,150,61,9679,759,Strength,39,78,5.2,2.5,2023-01-15 05:00:00
1488,23,F,170,60,17834,240,Strength,108,,3.3,3.2,2023-01-15 06:00:00
1928,45,,157,72,14427,625,HIIT,56,111,9.9,3.3,2023-01-15 07:00:00
1935,47,,162,54,2940,337,Strength,100,62,7.7,3.6,2023-01-15 08:00:00
1639,51,male,199,54,3367,718,Yoga,38,114,9.3,3.7,2023-01-15 09:00:00
1550,45,Male,161,54,12428,768,,14,94,10,0.7,2023-01-15 10:00:00
1337,16,F,182,72,17631,344,HIIT,74,96,5.7,0.9,2023-01-15 11:00:00
1871,58,male,157,68,17862,683,,116,65,4.8,3.4,2023-01-15 12:00:00
1640,54,Female,179,63,13655,234,Strength,78,175,4.3,3.8,2023-01-15 13:00:00
1778,32,F,186,100,8968,741,Cardio,72,156,6.6,1.6,2023-01-15 14:00:00
1987,35,,180,86,17292,226,,102,52,7.2,0.5,2023-01-15 15:00:00
1952,39,male,186,56,15743,479,Yoga,65,153,6.3,1.6,2023-01-15 16:00:00
1472,37,,178,62,,532,Cardio,26,144,5.7,1.8,2023-01-15 17:00:00
1945,44,,159,67,3226,582,Yoga,60,,4.2,3.2,2023-01-15 18:00:00
1150,37,,152,50,12688,526,Cardio,46,141,6.1,0.7,2023-01-15 19:00:00
1414,59,Male,184,97,4612,490,Strength,97,64,3.6,1.2,2023-01-15 20:00:00
1989,24,,140,86,13199,326,Cardio,100,199,9.1,3.6,2023-01-15 21:00:00
1297,52,Female,191,74,11034,575,,18,86,3.3,1,2023-01-15 22:00:00
1610,25,Female,143,53,12569,573,Cardio,47,119,5.7,3.2,2023-01-15 23:00:00
1262,51,F,163,86,2059,323,Yoga,62,188,3.7,1.8,2023-01-16 00:00:00
1763,52,,175,78,19028,555,Strength,22,149,8.4,2.8,2023-01-16 01:00:00
1143,43,,175,84,14115,231,Yoga,99,197,5.2,0.8,2023-01-16 02:00:00
1345,43,male,184,61,19195,170,Strength,62,133,3.8,1.5,2023-01-16 03:00:00
1623,57,,141,73,3193,547,,84,140,6.7,2,2023-01-16 04:00:00
1571,58,F,167,94,17551,479,cardio,97,82,9.4,3.5,2023-01-16 05:00:00
1880,36,,165,93,17128,,,106,170,9.4,2.5,2023-01-16 06:00:00
1001,39,male,162,105,5182,551,,,79,4.7,0.7,2023-01-16 07:00:00
1896,57,Male,154,90,19928,587,,79,83,8,3.3,2023-01-16 08:00:00
1303,55,F,175,90,4868,421,HIIT,44,,3.2,0.7,2023-01-16 09:00:00
1253,17,F,166,61,9506,429,Yoga,25,189,3.9,3.8,2023-01-16 10:00:00
1651,23,,145,49,6950,372,,,125,6.5,1.2,2023-01-16 11:00:00
1452,,F,174,98,9914,736,Strength,117,124,4.6,2.2,2023-01-16 12:00:00
1036,37,male,178,60,15141,658,Cardio,20,101,8.6,0.8,2023-01-16 13:00:00
1159,52,F,177,51,12537,491,,96,100,9.5,2.5,2023-01-16 14:00:00
1008,42,Female,174,52,17154,766,HIIT,11,198,3,2.2,2023-01-16 15:00:00
1232,44,male,175,82,,,,103,107,4.6,1.9,2023-01-16 16:00:00
1098,18,Male,149,98,7630,325,Yoga,28,,6.1,0.6,2023-01-16 17:00:00
1658,,Male,169,59,11693,394,Yoga,113,174,6.9,3.6,2023-01-16 18:00:00
1815,28,,192,94,15778,402,Yoga,54,142,9.4,3.3,2023-01-16 19:00:00
1207,25,,180,100,12525,423,Strength,55,183,9.2,2.7,2023-01-16 20:00:00
1130,51,Female,177,53,14416,483,,,86,7.5,2.5,2023-01-16 21:00:00
1403,24,Male,168,52,19407,753,Yoga,58,187,4.8,2.9,2023-01-16 22:00:00
1151,42,Male,191,63,,160,cardio,88,105,8.5,1,2023-01-16 23:00:00
1053,49,Male,198,95,9629,301,Cardio,51,132,4.4,3.8,2023-01-17 00:00:00
1119,16,Male,182,101,9360,338,Yoga,42,120,9.8,1.5,2023-01-17 01:00:00
1672,47,F,178,75,,787,Strength,117,115,3,2.8,2023-01-17 02:00:00
1919,,male,189,47,8953,360,Cardio,50,94,7,2.6,2023-01-17 03:00:00
1627,44,male,143,87,4301,,Cardio,78,136,3.6,,2023-01-17 04:00:00
1586,22,Female,144,73,12227,488,HIIT,95,144,5.9,3.6,2023-01-17 05:00:00
1624,,F,143,54,7819,196,Yoga,100,193,7.4,1.5,2023-01-17 06:00:00
1967,35,Male,175,56,12782,206,,108,59,7.8,3.1,2023-01-17 07:00:00
1419,35,Male,198,90,3769,224,,28,198,8.5,2.6,2023-01-17 08:00:00
1421,,,184,74,,403,Strength,48,,7.2,0.8,2023-01-17 09:00:00
1103,50,,155,76,19564,720,cardio,16,62,4.8,1.9,2023-01-17 10:00:00
1851,50,Female,164,91,4345,,,48,130,9.2,3.4,2023-01-17 11:00:00
1253,54,Male,153,107,3665,,cardio,107,166,8.7,1.6,2023-01-17 12:00:00
1226,42,Female,150,70,11784,295,HIIT,,187,4.1,2.2,2023-01-17 13:00:00
1111,41,F,168,47,13366,182,cardio,100,171,8.8,2.2,2023-01-17 14:00:00
1509,29,male,173,67,19926,664,Strength,53,190,9.8,2.7,2023-01-17 15:00:00
1472,32,Male,161,94,10325,406,HIIT,78,108,7.5,3.6,2023-01-17 16:00:00
1098,33,F,153,,,275,Yoga,77,177,5,1.1,2023-01-17 17:00:00
1152,44,Male,,,8110,262,cardio,72,98,7.2,2.3,2023-01-17 18:00:00
1860,35,,163,,19815,491,Strength,80,55,5.4,2,2023-01-17 19:00:00
1913,42,Female,198,82,18771,197,Strength,57,61,7.7,1.5,2023-01-17 20:00:00
1895,33,,178,49,12495,513,Yoga,12,78,6.8,3.7,2023-01-17 21:00:00
1877,19,male,165,64,10629,547,Strength,94,126,9.5,0.5,2023-01-17 22:00:00
1337,16,,182,58,16533,344,HIIT,43,173,7.3,0.9,2023-01-17 23:00:00
1705,16,Male,175,52,19823,470,HIIT,,75,4.5,3.1,
1821,41,,178,92,12365,287,,70,117,8.1,1.4,2023-01-18 01:00:00
1162,,Male,155,57,13099,504,Cardio,29,65,5.1,3,2023-01-18 02:00:00
1719,38,male,197,68,,219,Yoga,49,102,4.9,3.4,2023-01-18 03:00:00
1956,25,,177,109,6204,731,,21,196,5.7,1.4,2023-01-18 04:00:00
1680,26,Female,198,78,14512,632,cardio,112,119,3.1,1.2,2023-01-18 05:00:00
1995,56,,171,95,1684,208,,119,54,9.8,1,
1160,56,Female,145,47,7440,538,HIIT,37,179,6.7,1.2,2023-01-18 07:00:00
1579,20,,173,102,12735,500,Yoga,57,179,8.4,1.4,2023-01-18 08:00:00
1800,,,195,99,4087,488,Yoga,106,52,4.8,3.5,2023-01-18 09:00:00
1397,32,,147,86,10867,745,HIIT,83,144,8.2,3.2,2023-01-18 10:00:00
1276,37,Male,169,65,19497,585,Cardio,84,250,7,0.5,2023-01-18 11:00:00
1815,49,male,166,54,18341,599,Yoga,16,182,6,3.6,2023-01-18 12:00:00
1915,56,Female,146,101,6778,526,Strength,91,59,9.8,0.8,2023-01-18 13:00:00
1503,44,Male,166,69,17029,540,cardio,92,73,,2.8,2023-01-18 14:00:00
1895,19,,164,100,9079,630,cardio,23,71,7.6,1,2023-01-18 15:00:00
1391,20,Male,195,82,4094,263,HIIT,90,138,3.1,0.7,2023-01-18 16:00:00
1134,26,,,105,15821,321,Yoga,96,52,5.1,3.2,2023-01-18 17:00:00
1194,36,Female,180,91,8582,167,cardio,28,193,,2.1,2023-01-18 18:00:00
1400,50,,154,98,10012,384,Yoga,63,161,8.3,2.6,
1639,27,Female,164,90,1887,459,HIIT,69,53,6.8,2,2023-01-18 20:00:00
,41,F,161,48,12920,430,Cardio,118,,9.3,0.7,2023-01-18 21:00:00
1687,34,Male,157,87,7015,345,cardio,76,89,6.4,3.1,2023-01-18 22:00:00
1459,22,F,151,106,15530,264,Strength,43,65,7,3.4,2023-01-18 23:00:00
1954,22,Male,162,48,18259,546,,98,154,5.7,,2023-01-19 00:00:00
1882,41,male,190,109,13453,712,HIIT,50,121,7.3,1.8,2023-01-19 01:00:00
1469,55,Female,184,106,,,,40,137,5.2,2.5,2023-01-19 02:00:00
1374,,male,178,46,1556,433,Cardio,48,65,5.7,2.6,2023-01-19 03:00:00
1021,36,male,164,53,9900,734,Strength,87,167,9.8,2.5,
1749,29,Male,149,101,1717,477,,110,140,3.8,2.9,2023-01-19 05:00:00
1669,19,F,169,89,4665,490,Strength,61,69,3.7,3.9,2023-01-19 06:00:00
,38,,149,62,14891,771,cardio,56,133,3.3,1.9,2023-01-19 07:00:00
1229,57,Male,173,92,11336,370,Yoga,29,132,5.2,2.4,2023-01-19 08:00:00
1364,35,,185,86,16014,158,HIIT,105,175,5.8,2.9,2023-01-19 09:00:00
,30,male,152,85,7547,231,Strength,106,100,3.7,2.6,2023-01-19 10:00:00
1437,44,,193,102,6196,443,cardio,61,67,6.8,1.9,2023-01-19 11:00:00
1775,23,F,168,86,19403,524,Cardio,104,130,7.1,2.7,
1282,56,Male,177,79,12971,683,Strength,80,,8.3,,2023-01-19 13:00:00
1026,34,F,180,82,19567,564,Cardio,71,166,9.8,2.5,2023-01-19 14:00:00
1225,54,F,184,85,16216,248,HIIT,14,173,7.3,1.2,2023-01-19 15:00:00
1276,43,Male,148,94,11606,767,cardio,66,77,3.8,2.3,2023-01-19 16:00:00
1797,42,F,152,89,7691,531,Cardio,,138,3.6,3.6,2023-01-19 17:00:00
1608,19,Female,,63,8045,653,Yoga,20,190,8.4,3.5,2023-01-19 18:00:00
,30,Female,153,61,11487,596,,28,55,7.6,3.1,2023-01-19 19:00:00
1878,50,Female,176,109,2237,493,Cardio,111,155,4.1,2.9,2023-01-19 20:00:00
1959,52,,148,100,11309,574,Cardio,93,168,4.8,1,2023-01-19 21:00:00
1480,,F,147,85,7472,774,cardio,36,186,8.3,2.1,2023-01-19 22:00:00
1452,18,Male,178,86,4558,455,cardio,38,78,7,0.9,2023-01-19 23:00:00
,39,Male,179,50,6293,297,Strength,27,114,7.1,3.4,2023-01-20 00:00:00
1815,42,,193,84,13811,603,,46,105,4.5,1.5,2023-01-20 01:00:00
1658,55,Male,142,85,19229,182,Cardio,70,,7.4,3.2,2023-01-20 02:00:00
1515,51,Female,194,53,7362,650,Cardio,56,163,8.4,3.4,2023-01-20 03:00:00
1546,,F,195,,14311,468,,98,145,9.2,3.6,2023-01-20 04:00:00
1191,44,Male,,88,4182,,Yoga,29,170,8.2,3.1,2023-01-20 05:00:00
1048,39,Male,179,102,15298,329,cardio,79,107,7,2.5,2023-01-20 06:00:00
1511,39,male,172,57,17847,667,Yoga,109,187,7.7,2.6,2023-01-20 07:00:00
1016,57,male,171,63,6760,540,,58,198,6.4,1.6,2023-01-20 08:00:00
1171,19,male,146,93,8260,670,cardio,24,75,4.6,,2023-01-20 09:00:00
1219,18,F,158,74,1450,506,,27,250,9.2,1,2023-01-20 10:00:00
1157,49,Female,173,103,14707,722,HIIT,,138,6.7,1.1,2023-01-20 11:00:00
1476,38,Female,153,97,2915,613,Cardio,,64,7.2,3.8,2023-01-20 12:00:00
1045,38,Female,189,96,10115,248,,93,146,9.9,1.1,2023-01-20 13:00:00
1372,20,F,186,75,8076,297,,31,124,9.9,3,2023-01-20 14:00:00
1517,46,F,185,59,15814,719,HIIT,85,137,7.1,1.1,
1098,,male,195,64,1315,465,Yoga,114,55,3.2,3.9,2023-01-20 16:00:00
1891,21,,196,49,5793,331,Strength,113,112,5.8,1.8,2023-01-20 17:00:00
1744,52,,158,51,18760,696,Strength,69,78,9.6,1.9,2023-01-20 18:00:00
1036,25,,190,62,2262,,Cardio,106,97,5,1.9,2023-01-20 19:00:00
1279,55,Male,193,100,10319,707,HIIT,102,198,10,3.4,2023-01-20 20:00:00
1348,22,male,198,89,14194,748,HIIT,75,71,3.6,1.3,2023-01-20 21:00:00
1496,54,Male,165,72,4468,153,Strength,35,76,7,3.4,2023-01-20 22:00:00
1301,53,Male,156,94,14874,,Cardio,73,134,6.6,2.8,2023-01-20 23:00:00
1180,36,,193,46,13651,224,,105,128,4.8,1.3,2023-01-21 00:00:00
1606,35,male,167,68,15482,189,Strength,67,187,9.6,0.7,2023-01-21 01:00:00
1098,18,F,158,,5409,788,HIIT,12,71,7.3,3.2,2023-01-21 02:00:00
1699,37,,166,89,1547,268,,39,133,4.6,1.3,2023-01-21 03:00:00
1992,19,F,187,102,5891,222,HIIT,28,132,5.7,3.6,2023-01-21 04:00:00
1115,43,male,191,80,10721,701,Cardio,19,99,8,1,2023-01-21 05:00:00
1190,27,Male,196,,15436,353,HIIT,98,178,5.1,2.7,2023-01-21 06:00:00
1252,53,Female,158,62,17490,245,cardio,55,110,9.2,2.9,2023-01-21 07:00:00
1980,51,Female,172,93,,428,HIIT,28,79,,2.8,2023-01-21 08:00:00
1927,56,male,190,52,15923,292,cardio,67,125,4.9,1.6,2023-01-21 09:00:00
1982,20,Female,,,2250,264,Strength,,86,4,3.6,2023-01-21 10:00:00
,28,F,,59,14264,625,,94,178,,3.2,2023-01-21 11:00:00
1255,38,Female,194,61,50000,282,cardio,15,192,5.1,2.3,2023-01-21 12:00:00
1322,,male,182,67,8928,317,HIIT,60,62,10,2.6,2023-01-21 13:00:00
1127,52,,144,71,2790,394,,23,94,3.7,2.5,2023-01-21 14:00:00
1017,40,F,169,81,1867,426,,67,53,4.5,3.8,2023-01-21 15:00:00
,42,Female,188,93,13445,,,17,64,4.9,3.6,2023-01-21 16:00:00
1734,29,Female,182,108,1327,195,HIIT,11,153,7.3,,2023-01-21 17:00:00
,51,Male,195,78,4816,,Cardio,27,140,8.2,1.4,2023-01-21 18:00:00
1569,54,,197,62,4148,386,Strength,95,192,8.3,3.9,2023-01-21 19:00:00
1322,31,male,147,108,16070,202,cardio,66,88,3.1,1.3,2023-01-21 20:00:00
,37,Male,181,88,12573,,Yoga,103,128,,3.8,2023-01-21 21:00:00
1685,36,male,151,61,11566,682,cardio,109,109,7.4,2.8,2023-01-21 22:00:00
1791,36,Male,181,103,19939,239,HIIT,101,,6.6,0.7,2023-01-21 23:00:00
1625,23,,152,57,14157,382,Yoga,44,92,5.7,1.7,2023-01-22 00:00:00
1287,31,Male,165,96,10322,200,Yoga,75,,8.6,2.2,
1942,46,male,157,104,3482,777,cardio,65,126,5.4,3.4,2023-01-22 02:00:00
1853,57,Female,181,86,4099,543,cardio,109,88,4.6,1.7,2023-01-22 03:00:00
1662,25,male,190,108,12512,363,cardio,91,103,5.2,1.6,2023-01-22 04:00:00
1961,47,F,191,78,14675,600,cardio,52,103,6.1,3.7,2023-01-22 05:00:00
1638,49,F,188,108,10748,488,Strength,82,111,4.5,0.8,2023-01-22 06:00:00
1154,24,F,159,77,12735,500,Cardio,101,184,7.3,2.4,2023-01-22 07:00:00
1489,32,F,155,56,14850,798,Cardio,81,62,,2.3,2023-01-22 08:00:00
1385,26,,176,63,7732,434,cardio,17,164,7.2,0.7,2023-01-22 09:00:00
1985,47,Female,142,53,8985,732,Cardio,14,88,6.1,0.8,2023-01-22 10:00:00
1784,25,Female,166,61,13700,394,cardio,22,133,8.6,1.8,2023-01-22 11:00:00
1103,37,male,154,94,7054,699,cardio,16,250,8.2,1,2023-01-22 12:00:00
1928,32,Male,197,83,17952,788,cardio,30,199,5.6,2.2,2023-01-22 13:00:00
1392,19,male,173,85,2654,733,,102,154,7.2,2.6,2023-01-22 14:00:00
1810,40,male,184,54,12428,375,Strength,46,161,8.1,2.9,2023-01-22 15:00:00
1245,36,male,161,56,12311,590,HIIT,54,121,4.7,2.4,2023-01-22 16:00:00
1175,52,male,179,59,4733,,Cardio,61,52,5.6,1.8,
1038,53,Female,162,72,7811,593,Cardio,57,122,3.7,1,2023-01-22 18:00:00
1476,16,Male,198,48,9342,561,Strength,71,57,9.9,1.4,2023-01-22 19:00:00
1681,40,male,188,80,11464,395,Strength,87,125,3.6,2,2023-01-22 20:00:00
1758,51,Female,143,109,16746,732,cardio,110,141,4.2,3.7,2023-01-22 21:00:00
1537,32,male,190,91,13543,649,cardio,60,155,6.4,1.2,2023-01-22 22:00:00
1866,,F,193,83,11300,,,13,98,9.1,1.9,2023-01-22 23:00:00
1817,39,male,196,82,,266,,95,92,5.5,3.1,2023-01-23 00:00:00
1920,17,male,180,88,17192,513,HIIT,65,187,8.4,3,2023-01-23 01:00:00
1407,55,,162,95,14708,353,Cardio,84,190,7.7,3.9,2023-01-23 02:00:00
1524,30,F,186,70,17383,,Strength,43,51,7.5,1.2,2023-01-23 03:00:00
1827,47,Male,199,80,9540,468,HIIT,54,114,8.9,0.6,2023-01-23 04:00:00
1505,54,male,148,45,17328,508,Cardio,25,135,3.1,1.6,2023-01-23 05:00:00
1902,21,Male,163,97,,666,HIIT,18,146,9.5,1,2023-01-23 06:00:00
1824,16,F,160,50,7145,638,HIIT,89,59,8.8,2.4,2023-01-23 07:00:00
1035,38,male,180,81,3609,256,cardio,112,112,9.6,3.6,2023-01-23 08:00:00
1684,54,,185,46,19610,321,HIIT,25,152,8.6,2.9,2023-01-23 09:00:00
1019,32,Female,194,,14622,668,cardio,104,110,9.2,1,2023-01-23 10:00:00
1320,49,,,95,11298,677,Cardio,40,50,4.4,0.9,2023-01-23 11:00:00
,56,,155,91,4080,469,,22,54,5.2,3.7,2023-01-23 12:00:00
1511,44,Female,195,57,1987,,Cardio,14,84,5.2,2.2,2023-01-23 13:00:00
1399,24,Female,194,103,18744,648,cardio,56,174,3.8,3.7,2023-01-23 14:00:00
1653,28,Female,164,103,8546,414,,48,190,8.1,3.1,2023-01-23 15:00:00
1971,21,,165,54,16233,798,Yoga,27,76,4,4,2023-01-23 16:00:00
1882,21,,188,57,2726,551,,29,189,3.4,3.5,2023-01-23 17:00:00
1470,35,Male,184,46,17149,751,HIIT,11,143,8.4,1.9,2023-01-23 18:00:00
1142,18,Female,148,59,15268,367,,49,99,9.3,3.2,2023-01-23 19:00:00
1091,32,,154,90,14977,479,,39,118,8.3,2.1,2023-01-23 20:00:00
1353,27,F,178,101,1907,335,,19,51,8.8,1.3,2023-01-23 21:00:00
1833,16,Female,172,54,14764,530,Yoga,73,,7.2,1.3,2023-01-23 22:00:00
1799,32,,140,66,9390,358,HIIT,51,52,9.2,1.9,2023-01-23 23:00:00
1726,18,,144,52,3455,712,Yoga,84,197,6.5,0.9,2023-01-24 00:00:00
1958,41,male,195,65,6208,437,Strength,62,179,9.9,1.1,2023-01-24 01:00:00
1853,30,male,148,66,8774,237,Yoga,102,91,3.7,2.3,2023-01-24 02:00:00
1050,51,Male,183,89,15556,285,Cardio,62,92,8.7,3.8,2023-01-24 03:00:00
1664,47,Male,145,84,16428,307,,49,70,7.5,2.5,2023-01-24 04:00:00
1697,47,F,167,66,4365,304,cardio,25,94,7.1,1.9,2023-01-24 05:00:00
1574,19,F,184,74,6951,612,cardio,57,69,8.1,1.3,2023-01-24 06:00:00
,33,F,165,,16175,369,HIIT,70,92,8.9,1.2,2023-01-24 07:00:00
1124,34,F,167,89,12027,,,101,73,9,2.8,2023-01-24 08:00:00
1149,58,,179,79,10505,316,,90,131,4.2,3.5,2023-01-24 09:00:00
1313,50,,,86,11094,471,HIIT,47,133,4.4,1.9,
1569,55,Male,145,49,13167,711,Yoga,53,109,3.1,2.4,2023-01-24 11:00:00
1341,29,male,166,71,9769,,cardio,24,81,3.9,3,2023-01-24 12:00:00
1304,48,male,177,106,2020,236,Yoga,104,171,4.8,0.7,2023-01-24 13:00:00
1691,29,Female,143,,12845,694,cardio,70,54,8,1.7,2023-01-24 14:00:00
1681,49,,150,52,4844,424,cardio,16,179,6.3,3.1,2023-01-24 15:00:00
1837,19,F,160,,4573,290,cardio,119,74,8.3,2.9,2023-01-24 16:00:00
1782,39,F,169,59,50000,774,,39,135,6.4,,2023-01-24 17:00:00
1053,44,Female,157,70,6442,502,Cardio,45,135,6.9,1.3,2023-01-24 18:00:00
1443,34,male,,97,8914,154,,,124,3.8,2.9,2023-01-24 19:00:00
1612,21,,142,88,8951,531,Yoga,20,60,8.4,1.4,2023-01-24 20:00:00
1992,48,male,151,76,9802,483,,79,117,8.3,3.4,2023-01-24 21:00:00
1263,55,Female,166,72,9520,624,HIIT,115,146,5.2,0.6,2023-01-24 22:00:00
1052,34,male,192,83,1546,179,Strength,38,195,5.3,1.2,2023-01-24 23:00:00
1571,16,male,169,76,16530,496,HIIT,101,157,4.5,1.5,2023-01-25 00:00:00
1619,20,male,160,62,9998,743,,88,171,8.7,3.7,2023-01-25 01:00:00
1004,42,F,177,55,50000,642,Yoga,102,91,8.2,3.3,2023-01-25 02:00:00
1102,31,Male,160,76,,644,Strength,15,109,7.3,3.6,
,21,,199,64,,537,HIIT,85,199,4.7,2,2023-01-25 04:00:00
1773,55,male,177,84,16425,,Strength,60,111,,3.4,2023-01-25 05:00:00
1876,28,male,179,52,5901,779,Yoga,89,180,3.4,,2023-01-25 06:00:00
1991,50,male,154,79,12842,179,cardio,,120,3.3,1.9,2023-01-25 07:00:00
1883,34,Male,157,65,6708,772,Yoga,47,170,4.3,4,2023-01-25 08:00:00
1349,27,Female,191,68,3082,491,Cardio,82,69,3.7,3.5,2023-01-25 09:00:00
,31,F,168,61,10795,436,Strength,31,120,6.9,3.9,2023-01-25 10:00:00
1866,,Male,187,62,13541,546,Yoga,106,180,,3.5,2023-01-25 11:00:00
1822,25,male,177,56,1260,658,cardio,99,194,,3.2,2023-01-25 12:00:00
1935,40,Male,199,,14567,393,cardio,63,133,7.2,3.8,2023-01-25 13:00:00
1819,35,,160,48,6982,370,Yoga,49,147,7.6,2,2023-01-25 14:00:00
1655,46,Male,156,78,1500,305,HIIT,16,109,7.5,3.2,2023-01-25 15:00:00
1268,19,Female,180,90,2015,532,Yoga,119,117,4.8,1.2,
1369,59,,190,75,11525,469,cardio,105,154,8.7,3.1,2023-01-25 17:00:00
1635,38,F,157,69,4963,522,Yoga,49,185,9.4,3.2,2023-01-25 18:00:00
1105,,Female,196,68,12866,680,Cardio,116,160,5.2,3,2023-01-25 19:00:00
1669,37,Female,194,109,13247,364,HIIT,33,184,3.1,3.5,2023-01-25 20:00:00
1658,52,,176,69,3706,516,Yoga,50,108,9.3,1.9,2023-01-25 21:00:00
1656,23,Female,199,72,16272,263,cardio,60,82,9.5,2.4,2023-01-25 22:00:00
1119,22,,177,80,3099,349,Yoga,48,90,3.4,0.5,2023-01-25 23:00:00
1830,29,Male,151,50,7386,174,Yoga,111,78,3,1,2023-01-26 00:00:00
1786,18,male,150,92,6338,270,Strength,110,154,8.7,2.8,2023-01-26 01:00:00
1603,31,Female,187,92,19949,760,Yoga,92,150,5.1,2.5,2023-01-26 02:00:00
1057,34,male,191,109,9300,152,Cardio,52,113,9.4,,2023-01-26 03:00:00
1950,33,F,188,88,5297,594,cardio,78,,4.5,1.4,2023-01-26 04:00:00
1345,31,,159,107,9405,403,,103,115,9,1.7,
1740,23,F,148,90,16094,169,Strength,68,163,3.5,3,2023-01-26 06:00:00
1473,48,,140,63,16201,353,,34,171,4.8,2.6,2023-01-26 07:00:00
1116,27,Male,197,108,13614,506,Yoga,103,58,9.8,0.7,2023-01-26 08:00:00
1829,26,F,142,94,14361,277,HIIT,34,78,4.6,3.2,2023-01-26 09:00:00
1790,20,,160,107,2040,507,Cardio,82,146,3.9,1.4,2023-01-26 10:00:00
1126,42,,162,85,13810,441,Cardio,100,123,9,2.9,2023-01-26 11:00:00
1392,27,,148,51,,323,Cardio,33,173,3.8,0.9,2023-01-26 12:00:00
1907,32,,193,,8559,504,Strength,71,159,3.7,4,2023-01-26 13:00:00
1640,21,Male,158,48,18371,186,Yoga,113,102,5.3,0.8,2023-01-26 14:00:00
1057,48,male,184,93,,459,Cardio,52,125,7.4,,2023-01-26 15:00:00
1633,20,,194,,6344,753,Yoga,68,107,8,2.4,2023-01-26 16:00:00
1512,43,,185,65,9947,731,HIIT,63,183,9.2,0.8,
1750,,Male,191,59,10533,233,Yoga,111,94,6.8,0.6,2023-01-26 18:00:00
1801,20,male,158,,15808,659,,88,166,5.8,1.8,2023-01-26 19:00:00
1095,48,Female,162,76,9148,,Yoga,111,171,5.5,3.3,2023-01-26 20:00:00
1637,56,Female,,73,15155,569,Yoga,35,193,8.9,0.6,2023-01-26 21:00:00
,34,male,166,78,16193,354,,63,123,8.1,3,2023-01-26 22:00:00
1559,37,F,178,71,2381,637,,70,198,9.3,2.8,
1600,20,Male,175,104,8012,237,Strength,103,123,9.7,1.4,2023-01-27 00:00:00
1487,17,male,151,83,16213,401,Yoga,84,198,,0.8,2023-01-27 01:00:00
1236,45,,194,88,16212,180,Cardio,102,74,6.7,3.7,2023-01-27 02:00:00
1884,54,,166,80,14808,570,cardio,88,173,7.4,1.6,2023-01-27 03:00:00
1896,19,Female,,63,11711,210,Yoga,53,110,4.1,0.9,2023-01-27 04:00:00
1271,48,,173,89,16173,728,cardio,18,250,3.4,2.9,
1188,28,Male,172,65,19271,375,Strength,,103,9.1,1.3,2023-01-27 06:00:00
1998,35,,,67,10515,484,cardio,38,109,6.7,2.2,2023-01-27 07:00:00
1703,22,male,170,71,12939,728,Cardio,88,81,7,0.7,2023-01-27 08:00:00
1446,30,,171,63,3131,789,Yoga,90,102,6.9,4,2023-01-27 09:00:00
1580,38,,189,85,50000,,Cardio,89,188,8.3,2.1,2023-01-27 10:00:00
1789,29,male,159,70,12576,640,HIIT,67,167,4,4,2023-01-27 11:00:00
1860,38,Male,,72,10200,421,cardio,95,,7.3,1.8,2023-01-27 12:00:00
1246,34,male,174,108,18701,183,cardio,113,,6.3,1.7,2023-01-27 13:00:00
1962,44,F,170,95,4216,361,cardio,72,109,9.3,3.7,2023-01-27 14:00:00
