user_id,age,gender,height_cm,weight_kg,steps,calories_burned,workout_type,workout_duration_minutes,heart_rate,sleep_hours,water_intake_liters,date,activity_level
1339,44.0,Female,155.0,79.0,7878.0,502.0,Yoga,64.40168421052631,106.0,6.5,0.9,2023-01-10 11:00:00,Medium
1797,56.0,Male,163.0,95.0,2018.0,614.0,Yoga,58.0,160.0,6.6,1.6,2023-01-10 12:00:00,Low
1957,44.0,Male,153.0,89.0,18695.0,617.0,Yoga,117.0,191.0,8.6,2.3,2023-01-10 13:00:00,High
1330,49.0,Unknown,165.0,109.0,10610.0,662.0,Unknown,51.0,105.0,4.9,1.3,2023-01-10 14:00:00,High
1639,49.0,Female,147.0,58.0,3500.0,613.0,Strength,112.0,61.0,3.5,3.1,2023-01-10 15:00:00,Low
1505,43.0,Female,153.0,47.0,3667.0,543.0,Yoga,117.0,142.0,5.2,1.8,2023-01-10 16:00:00,Low
1347,28.0,Female,170.0,68.0,10578.0,207.0,Strength,53.0,64.0,9.9,0.6,2023-01-10 17:00:00,High
1472,30.0,Female,141.0,77.0,6230.0,275.0,Unknown,118.0,126.0,9.3,3.6,2023-01-10 18:00:00,Medium
1230,38.0,Male,187.0,92.0,11255.0,610.0,cardio,10.0,102.0,5.8,3.8,2023-01-10 19:00:00,High
1189,59.0,Male,143.0,54.0,5834.0,201.0,Unknown,16.0,186.0,9.1,2.7,2023-01-10 20:00:00,Medium
1224,41.0,Unknown,140.0,57.0,2546.0,418.0,cardio,57.0,141.0,3.2,3.3,2023-01-10 21:00:00,Low
1376,41.0,Male,159.0,54.0,16049.0,422.0,Unknown,25.0,93.0,8.1,1.4,2023-01-10 23:00:00,High
1282,55.0,Male,198.0,84.0,19529.0,472.0,HIIT,57.0,63.0,4.6,1.6,2023-01-11 00:00:00,High
1632,20.0,Female,179.0,99.0,16640.0,282.0,Strength,52.0,164.0,6.5,2.3,2023-01-11 02:00:00,High
1627,47.0,Male,164.0,107.0,10814.5,238.0,HIIT,60.0,141.0,7.3,0.5,2023-01-11 03:00:00,High
1972,35.0,Male,199.0,86.0,4423.0,154.0,Strength,116.0,183.0,9.9,1.8,2023-01-11 04:00:00,Low
1744,37.0,Female,164.0,91.0,3332.0,506.0,Cardio,75.0,122.0,3.9,0.5,2023-01-11 05:00:00,Low
1258,30.0,Unknown,142.0,96.0,7066.0,492.0,Yoga,64.40168421052631,179.0,5.5,1.3,2023-01-11 06:00:00,Medium
1358,47.0,Female,144.0,62.0,19040.0,353.0,Unknown,48.0,80.0,5.2,2.1,2023-01-11 07:00:00,High
1709,43.0,Female,177.0,62.0,7038.0,480.2138947368421,Unknown,18.0,126.0,9.2,1.6,2023-01-11 08:00:00,Medium
1455,37.0,Female,193.0,68.0,9583.0,620.0,Cardio,50.0,168.0,4.8,0.6,2023-01-11 09:00:00,Medium
1410,37.0,Unknown,165.0,67.0,6289.0,613.0,Unknown,72.0,76.0,5.5,0.9,2023-01-11 10:00:00,Medium
1648,32.0,Male,169.0,56.0,1296.0,646.0,HIIT,23.0,159.0,4.0,2.4,2023-01-11 11:00:00,Low
1317,41.0,Male,177.0,67.0,18470.0,480.2138947368421,Unknown,67.0,155.0,8.4,2.9,2023-01-11 12:00:00,High
1676,59.0,Unknown,177.0,65.0,6194.0,705.0,HIIT,83.0,169.0,4.7,1.9,2023-01-11 13:00:00,Medium
1224,37.0,Unknown,143.0,108.0,6805.0,388.0,Yoga,97.0,131.0,3.5,3.1,2023-01-11 14:00:00,Medium
1818,57.0,Female,146.0,78.0,13797.0,689.0,Yoga,106.0,101.0,6.0,1.1,2023-01-11 15:00:00,High
1233,41.0,Female,169.0,46.0,17879.0,347.0,Strength,64.40168421052631,63.0,5.7,0.9,2023-01-11 16:00:00,High
1683,40.0,Female,169.0,75.0,3995.0,179.0,HIIT,93.0,69.0,4.2,3.4,2023-01-11 17:00:00,Low
1663,25.0,Unknown,195.0,63.0,17477.0,358.0,cardio,73.0,167.0,3.9,1.7,2023-01-11 18:00:00,High
1974,34.0,Male,158.0,57.0,13912.0,212.0,Yoga,37.0,101.0,9.3,2.0,2023-01-11 19:00:00,High
1826,26.0,Male,178.0,109.0,7393.0,206.0,Strength,13.0,150.0,3.5,3.8,2023-01-11 20:00:00,Medium
1373,28.0,Female,174.0,50.0,1720.0,582.0,cardio,43.0,89.0,3.7,2.0,2023-01-11 21:00:00,Low
1671,23.0,Male,179.0,71.0,7325.0,457.0,cardio,13.0,117.0,4.7,0.5,2023-01-11 22:00:00,Medium
1607,55.0,Female,172.0,96.0,13554.0,724.0,cardio,79.0,93.0,9.7,3.8,2023-01-11 23:00:00,High
1471,19.0,Female,172.0,92.0,6099.0,615.0,Cardio,67.0,183.0,3.6,0.5,2023-01-12 00:00:00,Medium
1232,46.0,Male,153.0,88.0,13568.0,754.0,Yoga,95.0,136.0,8.7,2.8,2023-01-12 01:00:00,High
1691,43.0,Male,177.0,61.0,10814.5,256.0,Cardio,13.0,169.0,9.2,1.6,2023-01-12 01:00:00,High
1112,26.0,Male,149.0,82.0,13247.0,749.0,Unknown,59.0,106.0,5.6,2.1,2023-01-12 03:00:00,High
1829,58.0,Male,196.0,54.0,6057.0,450.0,Yoga,14.0,121.0,5.1,2.4,2023-01-12 04:00:00,Medium
1496,37.0,Male,169.0,98.0,18490.0,769.0,HIIT,84.0,101.0,7.7,1.9,2023-01-12 05:00:00,High
1441,37.0,Unknown,153.0,50.0,6305.0,195.0,Unknown,54.0,60.0,7.9,3.2,2023-01-12 06:00:00,Medium
1563,39.0,Female,175.0,50.0,12914.0,226.0,Strength,44.0,250.0,8.5,3.8,2023-01-12 07:00:00,High
1267,46.0,Female,177.0,96.0,7674.0,318.0,Unknown,64.40168421052631,180.0,8.8,0.8,2023-01-12 08:00:00,Medium
1509,56.0,Female,155.0,59.0,10563.0,278.0,Unknown,84.0,192.0,4.9,3.3,2023-01-12 08:00:00,High
1385,20.0,Unknown,160.0,100.0,17217.0,749.0,Unknown,36.0,51.0,3.9,0.8,2023-01-12 11:00:00,High
1386,35.0,Female,167.0,51.0,3005.0,734.0,Yoga,11.0,143.0,6.6,3.8,2023-01-12 12:00:00,Low
1112,56.0,Female,172.0,95.0,13741.0,568.0,Unknown,63.0,176.0,6.5,2.2,2023-01-12 13:00:00,High
1612,26.0,Male,145.0,102.0,15602.0,310.0,Strength,81.0,175.0,4.1,1.0,2023-01-12 14:00:00,High
1624,48.0,Female,180.0,108.0,13603.0,207.0,HIIT,107.0,90.0,3.5,2.5,2023-01-12 15:00:00,High
1951,53.0,Male,154.0,70.0,14987.0,533.0,Yoga,113.0,79.0,4.4,1.4,2023-01-12 16:00:00,High
1080,42.0,Female,183.0,102.0,18147.0,659.0,Unknown,93.0,93.0,6.5,2.2390315789473685,2023-01-12 17:00:00,High
1698,49.0,Female,142.0,75.0,14543.0,579.0,cardio,96.0,59.0,9.2,2.7,2023-01-12 18:00:00,High
1112,30.0,Male,182.0,57.0,10144.0,489.0,Yoga,88.0,79.0,6.7,3.5,2023-01-12 19:00:00,High
1001,47.0,Unknown,186.0,62.0,12114.0,727.0,HIIT,57.0,124.0,8.2,0.5,2023-01-12 20:00:00,High
1641,36.0,Female,174.0,57.0,6691.0,175.0,Unknown,86.0,98.0,4.2,1.2,2023-01-12 21:00:00,Medium
1219,20.0,Female,153.0,68.0,8059.0,738.0,Cardio,104.0,194.0,3.7,0.8,2023-01-12 22:00:00,Medium
1565,21.0,Female,141.0,77.0,5479.0,480.2138947368421,Yoga,58.0,119.0,4.7,2.2390315789473685,2023-01-12 23:00:00,Medium
1854,53.0,Female,168.0,73.0,5198.0,185.0,cardio,119.0,75.0,5.2,3.8,2023-01-13 00:00:00,Medium
1996,37.0,Male,143.0,77.0,10091.0,680.0,Yoga,87.0,149.0,6.8,3.8,2023-01-13 01:00:00,High
1735,33.0,Female,165.0,98.0,16068.0,416.0,Cardio,10.0,182.0,9.2,3.1,2023-01-13 02:00:00,High
1224,29.0,Male,190.0,49.0,5205.0,581.0,Yoga,100.0,160.0,6.0,2.8,2023-01-13 03:00:00,Medium
1384,25.0,Female,151.0,79.0,4641.0,168.0,cardio,42.0,63.0,6.6,3.5,2023-01-13 04:00:00,Low
1402,28.0,Female,141.0,63.0,4543.0,488.0,HIIT,44.0,100.0,3.0,0.7,2023-01-13 05:00:00,Low
1129,45.0,Male,169.0,88.0,6591.0,216.0,HIIT,65.0,177.0,3.6,1.6,2023-01-13 07:00:00,Medium
1052,18.0,Female,149.0,82.0,12833.0,679.0,cardio,24.0,189.0,7.9,3.4,2023-01-13 08:00:00,High
1683,45.0,Unknown,187.0,106.0,7116.0,518.0,Unknown,64.40168421052631,95.0,6.4,2.2,2023-01-13 09:00:00,Medium
1729,21.0,Male,169.0,66.0,1761.0,410.0,Yoga,110.0,121.0,4.4,2.3,2023-01-13 10:00:00,Low
1671,44.0,Female,180.0,84.0,3407.0,773.0,Yoga,13.0,144.0,7.1,1.3,2023-01-13 11:00:00,Low
1709,23.0,Unknown,182.0,70.0,1885.0,776.0,Cardio,119.0,78.0,6.8,2.8,2023-01-13 12:00:00,Low
1415,59.0,Female,160.0,49.0,3643.0,728.0,Strength,93.0,181.0,3.6,3.6,2023-01-13 13:00:00,Low
1246,58.0,Female,154.0,98.0,12125.0,731.0,Cardio,73.0,74.0,7.5,1.7,2023-01-13 14:00:00,High
1835,59.0,Male,174.0,93.0,2468.0,352.0,Yoga,64.40168421052631,81.0,8.4,2.7,2023-01-13 15:00:00,Low
1438,48.0,Unknown,187.0,47.0,10814.5,480.2138947368421,Cardio,31.0,149.0,5.0,1.7,2023-01-13 16:00:00,High
1202,32.0,Female,169.0,82.0,8015.0,559.0,HIIT,33.0,86.0,7.8,2.2390315789473685,2023-01-13 17:00:00,Medium
1183,37.0,Female,160.0,58.0,7323.0,229.0,Strength,56.0,175.0,4.4,2.2,2023-01-13 18:00:00,Medium
1122,28.0,Male,160.0,91.0,9935.0,262.0,cardio,84.0,187.0,8.3,1.7,2023-01-13 19:00:00,Medium
1400,26.0,Female,199.0,58.0,3428.0,772.0,Unknown,119.0,149.0,9.4,2.0,2023-01-13 20:00:00,Low
1766,46.0,Female,183.0,82.0,12685.0,286.0,Unknown,15.0,76.0,6.1,0.8,2023-01-13 21:00:00,High
1293,43.0,Unknown,169.0,108.0,13738.0,794.0,cardio,36.0,184.0,4.7,3.5,2023-01-13 22:00:00,High
1279,59.0,Male,194.0,88.0,10308.0,338.0,Cardio,19.0,148.0,5.8,3.9,2023-01-13 23:00:00,High
1836,21.0,Female,144.0,109.0,16879.0,480.2138947368421,Yoga,48.0,186.0,4.8,2.2,2023-01-14 00:00:00,High
1883,56.0,Unknown,178.0,69.0,16772.0,252.0,HIIT,83.0,85.0,3.0,1.3,2023-01-14 01:00:00,High
1609,31.0,Male,148.0,60.0,11633.0,256.0,Strength,119.0,167.0,7.6,2.8,2023-01-14 02:00:00,High
1197,19.0,Unknown,192.0,59.0,18738.0,724.0,cardio,99.0,68.0,3.3,2.1,2023-01-14 03:00:00,High
1981,50.0,Male,157.0,47.0,19864.0,322.0,Unknown,46.0,104.0,4.5,1.4,2023-01-14 04:00:00,High
1906,41.0,Female,160.0,81.0,12193.0,480.0,HIIT,63.0,133.0,8.1,0.6,2023-01-14 05:00:00,High
1510,27.0,Unknown,147.0,99.0,18570.0,340.0,Yoga,106.0,55.0,7.7,2.2390315789473685,2023-01-14 06:00:00,High
1751,26.0,Unknown,183.0,82.0,16281.0,374.0,Strength,60.0,172.0,3.5,3.3,2023-01-14 07:00:00,High
1143,52.0,Female,191.0,107.0,5087.0,472.0,Strength,69.0,156.0,7.6,2.2390315789473685,2023-01-14 08:00:00,Medium
1608,40.0,Male,173.0,45.0,7228.0,657.0,cardio,81.0,137.0,9.5,2.0,2023-01-14 09:00:00,Medium
1200,33.0,Male,149.0,63.0,3831.0,697.0,HIIT,60.0,199.0,3.5,3.1,2023-01-14 10:00:00,Low
1123,34.0,Male,190.0,96.0,19132.0,283.0,HIIT,71.0,111.0,5.9,2.5,2023-01-14 11:00:00,High
1186,38.0,Unknown,180.0,74.0,12055.0,186.0,Strength,58.0,199.0,8.1,1.8,2023-01-14 12:00:00,High
1463,33.0,Male,163.0,58.0,8552.0,224.0,Strength,37.0,190.0,4.6,4.0,2023-01-14 14:00:00,Medium
1348,41.0,Female,179.0,57.0,15605.0,332.0,Yoga,64.40168421052631,169.0,4.1,3.6,2023-01-14 15:00:00,High
1770,21.0,Male,163.0,71.0,12282.0,608.0,HIIT,113.0,86.0,8.5,2.2390315789473685,2023-01-14 15:00:00,High
1659,19.0,Female,195.0,53.0,2063.0,776.0,cardio,34.0,174.0,6.5,3.1,2023-01-14 17:00:00,Low
1763,59.0,Female,171.0,85.0,14344.0,480.2138947368421,HIIT,45.0,66.0,8.4,2.8,2023-01-14 18:00:00,High
1954,44.0,Female,195.0,92.0,16898.0,356.0,Strength,86.0,65.0,9.7,3.5,2023-01-14 19:00:00,High
1931,37.0,Female,172.0,56.0,3732.0,394.0,Yoga,69.0,178.0,7.2,2.2,2023-01-14 20:00:00,Low
1402,32.0,Female,169.0,54.0,2872.0,482.0,Cardio,64.40168421052631,134.0,9.5,1.1,2023-01-14 20:00:00,Low
1345,58.0,Male,183.0,50.0,5720.0,674.0,HIIT,74.0,174.0,7.8,3.2,2023-01-14 20:00:00,Medium
1962,58.0,Unknown,196.0,78.0,2969.0,443.0,Strength,82.0,50.0,9.4,2.2390315789473685,2023-01-14 23:00:00,Low
1510,31.0,Female,195.0,96.0,13155.0,422.0,Unknown,101.0,79.0,4.1,1.7,2023-01-15 00:00:00,High
1146,17.0,Male,190.0,85.0,12870.0,528.0,Strength,45.0,73.0,8.7,3.2,2023-01-15 01:00:00,High
1147,49.0,Unknown,198.0,50.0,17702.0,775.0,Strength,119.0,95.0,4.4,1.5,2023-01-15 02:00:00,High
1863,23.0,Male,188.0,46.0,4717.0,175.0,Yoga,103.0,51.0,3.2,3.8,2023-01-15 03:00:00,Low
1710,28.0,Female,173.0,59.0,2374.0,693.0,Strength,82.0,192.0,6.6,2.9,2023-01-15 04:00:00,Low
1819,57.0,Male,150.0,61.0,9679.0,759.0,Strength,39.0,78.0,5.2,2.5,2023-01-15 05:00:00,Medium
1488,23.0,Female,170.0,60.0,17834.0,240.0,Strength,108.0,126.0,3.3,3.2,2023-01-15 06:00:00,High
1928,45.0,Unknown,157.0,72.0,14427.0,625.0,HIIT,56.0,111.0,9.9,3.3,2023-01-15 07:00:00,High
1935,47.0,Unknown,162.0,54.0,2940.0,337.0,Strength,100.0,62.0,7.7,3.6,2023-01-15 08:00:00,Low
1639,51.0,Male,199.0,54.0,3367.0,718.0,Yoga,38.0,114.0,9.3,3.7,2023-01-15 09:00:00,Low
1550,45.0,Male,161.0,54.0,12428.0,768.0,Unknown,14.0,94.0,10.0,0.7,2023-01-15 10:00:00,High
1337,16.0,Female,182.0,72.0,17631.0,344.0,HIIT,74.0,96.0,5.7,0.9,2023-01-15 11:00:00,High
1871,58.0,Male,157.0,68.0,17862.0,683.0,Unknown,116.0,65.0,4.8,3.4,2023-01-15 12:00:00,High
1640,54.0,Female,179.0,63.0,13655.0,234.0,Strength,78.0,175.0,4.3,3.8,2023-01-15 13:00:00,High
1778,32.0,Female,186.0,100.0,8968.0,741.0,Cardio,72.0,156.0,6.6,1.6,2023-01-15 14:00:00,Medium
1987,35.0,Unknown,180.0,86.0,17292.0,226.0,Unknown,102.0,52.0,7.2,0.5,2023-01-15 15:00:00,High
1952,39.0,Male,186.0,56.0,15743.0,479.0,Yoga,65.0,153.0,6.3,1.6,2023-01-15 16:00:00,High
1472,37.0,Unknown,178.0,62.0,10814.5,532.0,Cardio,26.0,144.0,5.7,1.8,2023-01-15 17:00:00,High
1945,44.0,Unknown,159.0,67.0,3226.0,582.0,Yoga,60.0,126.0,4.2,3.2,2023-01-15 18:00:00,Low
1150,37.0,Unknown,152.0,50.0,12688.0,526.0,Cardio,46.0,141.0,6.1,0.7,2023-01-15 19:00:00,High
1414,59.0,Male,184.0,97.0,4612.0,490.0,Strength,97.0,64.0,3.6,1.2,2023-01-15 20:00:00,Low
1989,24.0,Unknown,140.0,86.0,13199.0,326.0,Cardio,100.0,199.0,9.1,3.6,2023-01-15 21:00:00,High
1297,52.0,Female,191.0,74.0,11034.0,575.0,Unknown,18.0,86.0,3.3,1.0,2023-01-15 22:00:00,High
1610,25.0,Female,143.0,53.0,12569.0,573.0,Cardio,47.0,119.0,5.7,3.2,2023-01-15 23:00:00,High
1262,51.0,Female,163.0,86.0,2059.0,323.0,Yoga,62.0,188.0,3.7,1.8,2023-01-16 00:00:00,Low
1763,52.0,Unknown,175.0,78.0,19028.0,555.0,Strength,22.0,149.0,8.4,2.8,2023-01-16 01:00:00,High
1143,43.0,Unknown,175.0,84.0,14115.0,231.0,Yoga,99.0,197.0,5.2,0.8,2023-01-16 02:00:00,High
1345,43.0,Male,184.0,61.0,19195.0,170.0,Strength,62.0,133.0,3.8,1.5,2023-01-16 03:00:00,High
1623,57.0,Unknown,141.0,73.0,3193.0,547.0,Unknown,84.0,140.0,6.7,2.0,2023-01-16 04:00:00,Low
1571,58.0,Female,167.0,94.0,17551.0,479.0,cardio,97.0,82.0,9.4,3.5,2023-01-16 05:00:00,High
1880,36.0,Unknown,165.0,93.0,17128.0,480.2138947368421,Unknown,106.0,170.0,9.4,2.5,2023-01-16 06:00:00,High
1001,39.0,Male,162.0,105.0,5182.0,551.0,Unknown,64.40168421052631,79.0,4.7,0.7,2023-01-16 07:00:00,Medium
1896,57.0,Male,154.0,90.0,19928.0,587.0,Unknown,79.0,83.0,8.0,3.3,2023-01-16 08:00:00,High
1303,55.0,Female,175.0,90.0,4868.0,421.0,HIIT,44.0,126.0,3.2,0.7,2023-01-16 09:00:00,Low
1253,17.0,Female,166.0,61.0,9506.0,429.0,Yoga,25.0,189.0,3.9,3.8,2023-01-16 10:00:00,Medium
1651,23.0,Unknown,145.0,49.0,6950.0,372.0,Unknown,64.40168421052631,125.0,6.5,1.2,2023-01-16 11:00:00,Medium
1452,37.0,Female,174.0,98.0,9914.0,736.0,Strength,117.0,124.0,4.6,2.2,2023-01-16 12:00:00,Medium
1036,37.0,Male,178.0,60.0,15141.0,658.0,Cardio,20.0,101.0,8.6,0.8,2023-01-16 13:00:00,High
1159,52.0,Female,177.0,51.0,12537.0,491.0,Unknown,96.0,100.0,9.5,2.5,2023-01-16 14:00:00,High
1008,42.0,Female,174.0,52.0,17154.0,766.0,HIIT,11.0,198.0,3.0,2.2,2023-01-16 15:00:00,High
1232,44.0,Male,175.0,82.0,10814.5,480.2138947368421,Unknown,103.0,107.0,4.6,1.9,2023-01-16 16:00:00,High
1098,18.0,Male,149.0,98.0,7630.0,325.0,Yoga,28.0,126.0,6.1,0.6,2023-01-16 17:00:00,Medium
1658,37.0,Male,169.0,59.0,11693.0,394.0,Yoga,113.0,174.0,6.9,3.6,2023-01-16 18:00:00,High
1815,28.0,Unknown,192.0,94.0,15778.0,402.0,Yoga,54.0,142.0,9.4,3.3,2023-01-16 19:00:00,High
1207,25.0,Unknown,180.0,100.0,12525.0,423.0,Strength,55.0,183.0,9.2,2.7,2023-01-16 20:00:00,High
1130,51.0,Female,177.0,53.0,14416.0,483.0,Unknown,64.40168421052631,86.0,7.5,2.5,2023-01-16 21:00:00,High
1403,24.0,Male,168.0,52.0,19407.0,753.0,Yoga,58.0,187.0,4.8,2.9,2023-01-16 22:00:00,High
1151,42.0,Male,191.0,63.0,10814.5,160.0,cardio,88.0,105.0,8.5,1.0,2023-01-16 23:00:00,High
1053,49.0,Male,198.0,95.0,9629.0,301.0,Cardio,51.0,132.0,4.4,3.8,2023-01-17 00:00:00,Medium
1119,16.0,Male,182.0,101.0,9360.0,338.0,Yoga,42.0,120.0,9.8,1.5,2023-01-17 01:00:00,Medium
1672,47.0,Female,178.0,75.0,10814.5,787.0,Strength,117.0,115.0,3.0,2.8,2023-01-17 02:00:00,High
1919,37.0,Male,189.0,47.0,8953.0,360.0,Cardio,50.0,94.0,7.0,2.6,2023-01-17 03:00:00,Medium
1627,44.0,Male,143.0,87.0,4301.0,480.2138947368421,Cardio,78.0,136.0,3.6,2.2390315789473685,2023-01-17 04:00:00,Low
1586,22.0,Female,144.0,73.0,12227.0,488.0,HIIT,95.0,144.0,5.9,3.6,2023-01-17 05:00:00,High
1624,37.0,Female,143.0,54.0,7819.0,196.0,Yoga,100.0,193.0,7.4,1.5,2023-01-17 06:00:00,Medium
1967,35.0,Male,175.0,56.0,12782.0,206.0,Unknown,108.0,59.0,7.8,3.1,2023-01-17 07:00:00,High
1419,35.0,Male,198.0,90.0,3769.0,224.0,Unknown,28.0,198.0,8.5,2.6,2023-01-17 08:00:00,Low
1421,37.0,Unknown,184.0,74.0,10814.5,403.0,Strength,48.0,126.0,7.2,0.8,2023-01-17 09:00:00,High
1103,50.0,Unknown,155.0,76.0,19564.0,720.0,cardio,16.0,62.0,4.8,1.9,2023-01-17 10:00:00,High
1851,50.0,Female,164.0,91.0,4345.0,480.2138947368421,Unknown,48.0,130.0,9.2,3.4,2023-01-17 11:00:00,Low
1253,54.0,Male,153.0,107.0,3665.0,480.2138947368421,cardio,107.0,166.0,8.7,1.6,2023-01-17 12:00:00,Low
1226,42.0,Female,150.0,70.0,11784.0,295.0,HIIT,64.40168421052631,187.0,4.1,2.2,2023-01-17 13:00:00,High
1111,41.0,Female,168.0,47.0,13366.0,182.0,cardio,100.0,171.0,8.8,2.2,2023-01-17 14:00:00,High
1509,29.0,Male,173.0,67.0,19926.0,664.0,Strength,53.0,190.0,9.8,2.7,2023-01-17 15:00:00,High
1472,32.0,Male,161.0,94.0,10325.0,406.0,HIIT,78.0,108.0,7.5,3.6,2023-01-17 16:00:00,High
1098,33.0,Female,153.0,77.0,10814.5,275.0,Yoga,77.0,177.0,5.0,1.1,2023-01-17 17:00:00,High
1152,44.0,Male,169.0,77.0,8110.0,262.0,cardio,72.0,98.0,7.2,2.3,2023-01-17 18:00:00,Medium
1860,35.0,Unknown,163.0,77.0,19815.0,491.0,Strength,80.0,55.0,5.4,2.0,2023-01-17 19:00:00,High
1913,42.0,Female,198.0,82.0,18771.0,197.0,Strength,57.0,61.0,7.7,1.5,2023-01-17 20:00:00,High
1895,33.0,Unknown,178.0,49.0,12495.0,513.0,Yoga,12.0,78.0,6.8,3.7,2023-01-17 21:00:00,High
1877,19.0,Male,165.0,64.0,10629.0,547.0,Strength,94.0,126.0,9.5,0.5,2023-01-17 22:00:00,High
1337,16.0,Unknown,182.0,58.0,16533.0,344.0,HIIT,43.0,173.0,7.3,0.9,2023-01-17 23:00:00,High
1705,16.0,Male,175.0,52.0,19823.0,470.0,HIIT,64.40168421052631,75.0,4.5,3.1,2023-01-17 23:00:00,High
1821,41.0,Unknown,178.0,92.0,12365.0,287.0,Unknown,70.0,117.0,8.1,1.4,2023-01-18 01:00:00,High
1162,37.0,Male,155.0,57.0,13099.0,504.0,Cardio,29.0,65.0,5.1,3.0,2023-01-18 02:00:00,High
1719,38.0,Male,197.0,68.0,10814.5,219.0,Yoga,49.0,102.0,4.9,3.4,2023-01-18 03:00:00,High
1956,25.0,Unknown,177.0,109.0,6204.0,731.0,Unknown,21.0,196.0,5.7,1.4,2023-01-18 04:00:00,Medium
1680,26.0,Female,198.0,78.0,14512.0,632.0,cardio,112.0,119.0,3.1,1.2,2023-01-18 05:00:00,High
1995,56.0,Unknown,171.0,95.0,1684.0,208.0,Unknown,119.0,54.0,9.8,1.0,2023-01-18 05:00:00,Low
1160,56.0,Female,145.0,47.0,7440.0,538.0,HIIT,37.0,179.0,6.7,1.2,2023-01-18 07:00:00,Medium
1579,20.0,Unknown,173.0,102.0,12735.0,500.0,Yoga,57.0,179.0,8.4,1.4,2023-01-18 08:00:00,High
1800,37.0,Unknown,195.0,99.0,4087.0,488.0,Yoga,106.0,52.0,4.8,3.5,2023-01-18 09:00:00,Low
1397,32.0,Unknown,147.0,86.0,10867.0,745.0,HIIT,83.0,144.0,8.2,3.2,2023-01-18 10:00:00,High
1276,37.0,Male,169.0,65.0,19497.0,585.0,Cardio,84.0,250.0,7.0,0.5,2023-01-18 11:00:00,High
1815,49.0,Male,166.0,54.0,18341.0,599.0,Yoga,16.0,182.0,6.0,3.6,2023-01-18 12:00:00,High
1915,56.0,Female,146.0,101.0,6778.0,526.0,Strength,91.0,59.0,9.8,0.8,2023-01-18 13:00:00,Medium
1503,44.0,Male,166.0,69.0,17029.0,540.0,cardio,92.0,73.0,6.5,2.8,2023-01-18 14:00:00,High
1895,19.0,Unknown,164.0,100.0,9079.0,630.0,cardio,23.0,71.0,7.6,1.0,2023-01-18 15:00:00,Medium
1391,20.0,Male,195.0,82.0,4094.0,263.0,HIIT,90.0,138.0,3.1,0.7,2023-01-18 16:00:00,Low
1134,26.0,Unknown,169.0,105.0,15821.0,321.0,Yoga,96.0,52.0,5.1,3.2,2023-01-18 17:00:00,High
1194,36.0,Female,180.0,91.0,8582.0,167.0,cardio,28.0,193.0,6.5,2.1,2023-01-18 18:00:00,Medium
1400,50.0,Unknown,154.0,98.0,10012.0,384.0,Yoga,63.0,161.0,8.3,2.6,2023-01-18 18:00:00,High
1639,27.0,Female,164.0,90.0,1887.0,459.0,HIIT,69.0,53.0,6.8,2.0,2023-01-18 20:00:00,Low
1687,34.0,Male,157.0,87.0,7015.0,345.0,cardio,76.0,89.0,6.4,3.1,2023-01-18 22:00:00,Medium
1459,22.0,Female,151.0,106.0,15530.0,264.0,Strength,43.0,65.0,7.0,3.4,2023-01-18 23:00:00,High
1954,22.0,Male,162.0,48.0,18259.0,546.0,Unknown,98.0,154.0,5.7,2.2390315789473685,2023-01-19 00:00:00,High
1882,41.0,Male,190.0,109.0,13453.0,712.0,HIIT,50.0,121.0,7.3,1.8,2023-01-19 01:00:00,High
1469,55.0,Female,184.0,106.0,10814.5,480.2138947368421,Unknown,40.0,137.0,5.2,2.5,2023-01-19 02:00:00,High
1374,37.0,Male,178.0,46.0,1556.0,433.0,Cardio,48.0,65.0,5.7,2.6,2023-01-19 03:00:00,Low
1021,36.0,Male,164.0,53.0,9900.0,734.0,Strength,87.0,167.0,9.8,2.5,2023-01-19 03:00:00,Medium
1749,29.0,Male,149.0,101.0,1717.0,477.0,Unknown,110.0,140.0,3.8,2.9,2023-01-19 05:00:00,Low
1669,19.0,Female,169.0,89.0,4665.0,490.0,Strength,61.0,69.0,3.7,3.9,2023-01-19 06:00:00,Low
1229,57.0,Male,173.0,92.0,11336.0,370.0,Yoga,29.0,132.0,5.2,2.4,2023-01-19 08:00:00,High
1364,35.0,Unknown,185.0,86.0,16014.0,158.0,HIIT,105.0,175.0,5.8,2.9,2023-01-19 09:00:00,High
1437,44.0,Unknown,193.0,102.0,6196.0,443.0,cardio,61.0,67.0,6.8,1.9,2023-01-19 11:00:00,Medium
1775,23.0,Female,168.0,86.0,19403.0,524.0,Cardio,104.0,130.0,7.1,2.7,2023-01-19 11:00:00,High
1282,56.0,Male,177.0,79.0,12971.0,683.0,Strength,80.0,126.0,8.3,2.2390315789473685,2023-01-19 13:00:00,High
1026,34.0,Female,180.0,82.0,19567.0,564.0,Cardio,71.0,166.0,9.8,2.5,2023-01-19 14:00:00,High
1225,54.0,Female,184.0,85.0,16216.0,248.0,HIIT,14.0,173.0,7.3,1.2,2023-01-19 15:00:00,High
1276,43.0,Male,148.0,94.0,11606.0,767.0,cardio,66.0,77.0,3.8,2.3,2023-01-19 16:00:00,High
1797,42.0,Female,152.0,89.0,7691.0,531.0,Cardio,64.40168421052631,138.0,3.6,3.6,2023-01-19 17:00:00,Medium
